Year,State,District,Yield_kg_per_hectare,lat,lon,mean_ndvi,total_rainfall_mm
2023,Jharkhand,Sahebganj,1794.1176470588234,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Jharkhand,Sahebganj,1794.1176470588234,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Jharkhand,Saraikela Kharsawan,1396.5517241379312,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Jharkhand,Saraikela Kharsawan,1396.5517241379312,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Jharkhand,Simdega,1430.7692307692307,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Jharkhand,Simdega,1430.7692307692307,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Jharkhand,West Singhbhum,1149.2537313432836,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Jharkhand,West Singhbhum,1149.2537313432836,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Ballari,3975.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Ballari,4000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Ballari,3428.5714285714284,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Ballari,3876.404494382022,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Belagavi,2134.6153846153848,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Belagavi,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Belagavi,2113.2075471698117,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Bengaluru Urban,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Bengaluru Urban,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Bidar,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Bidar,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Chamarajanagara,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Chamarajanagara,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Chamarajanagara,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Chamarajanagara,2999.9999999999995,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Chikkaballapura,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Chikkaballapura,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Chikkaballapura,4000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Chikkamagaluru,2444.4444444444443,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Chikkamagaluru,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Chikkamagaluru,2555.555555555556,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Chitradurga,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Chitradurga,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Dakshina Kannada,3500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Dakshina Kannada,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Dakshina Kannada,3200.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Davangere,3500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Davangere,2923.076923076923,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Davangere,3333.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Dharwad,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Dharwad,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Gadag,3250.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Gadag,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Gadag,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Gadag,2875.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Hassan,2619.0476190476197,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Hassan,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Hassan,2545.454545454545,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Haveri,2481.4814814814813,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Haveri,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Haveri,3875.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Haveri,2777.777777777778,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Kalaburagi,4125.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Kalaburagi,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Kalaburagi,4000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Kodagu,2692.3076923076924,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Kodagu,2692.3076923076924,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Kolar,2500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Kolar,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Koppal,4448.275862068966,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Koppal,2500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Koppal,3166.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Koppal,4208.955223880596,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Mandya,3200.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Mandya,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Mandya,3179.487179487179,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Mysuru,3019.607843137255,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Mysuru,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Mysuru,3017.8571428571427,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Raichur,4115.606936416185,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Raichur,2611.1111111111118,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Raichur,3979.057591623037,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Ramanagara,2666.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Ramanagara,2666.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Shivamogga,2703.125,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Shivamogga,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Shivamogga,2720.5882352941176,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Tumakuru,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Tumakuru,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Tumakuru,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Udupi,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Udupi,2600.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Udupi,2971.428571428572,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Uttara Kannada,1918.918918918919,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Uttara Kannada,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Uttara Kannada,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Uttara Kannada,1921.0526315789475,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Vijayanagar,3642.857142857143,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Vijayanagar,2714.285714285714,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Vijayanagar,3800.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Vijayanagar,3423.076923076923,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Yadgir,3212.765957446809,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Yadgir,2666.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Yadgir,2500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Karnataka,Yadgir,3214.285714285714,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Alappuzha,3333.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Alappuzha,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Alappuzha,3148.148148148148,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Alappuzha,3128.205128205128,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Ernakulam,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Ernakulam,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Ernakulam,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Ernakulam,2250.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Idukki,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Idukki,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kannur,2500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kannur,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kannur,2250.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kasaragod,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kasaragod,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kasaragod,2500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kollam,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kollam,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kollam,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kollam,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kottayam,2500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kottayam,3200.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kottayam,2727.2727272727275,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kottayam,2833.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kozhikode,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kozhikode,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Kozhikode,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Malappuram,3166.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Malappuram,3333.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Malappuram,3222.222222222222,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Palakkad,2620.689655172414,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Palakkad,3034.4827586206898,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Palakkad,2833.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Palakkad,2828.125,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Pathanamthitta,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Pathanamthitta,2666.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Pathanamthitta,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Thiruvananthapuram,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Thiruvananthapuram,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Thiruvananthapuram,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Thrissur,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Thrissur,3181.818181818182,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Thrissur,2818.181818181818,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Thrissur,2875.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Wayanad,2714.285714285714,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Wayanad,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Kerala,Wayanad,2857.142857142857,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Alirajpur,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Alirajpur,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Anuppur,1487.3949579831933,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Anuppur,1487.3949579831933,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Ashoknagar,2160.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Ashoknagar,2160.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Balaghat,1840.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Balaghat,3393.939393939394,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Balaghat,2017.667844522968,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Betul,1733.3333333333337,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Betul,1733.3333333333337,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Bhind,2551.724137931035,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Bhind,2551.724137931035,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Bhopal,2173.913043478261,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Bhopal,2173.913043478261,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Chhatarpur,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Chhatarpur,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Chhindwara,1821.4285714285716,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Chhindwara,1821.4285714285716,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Damoh,2273.809523809524,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Damoh,2273.809523809524,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Datia,1494.5054945054944,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Datia,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Datia,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Dindori,1407.0796460176994,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Dindori,1407.0796460176994,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,East Nimar,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,East Nimar,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Guna,2214.285714285714,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Guna,2214.285714285714,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Gwalior,2546.5116279069766,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Gwalior,2546.5116279069766,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Harda,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Harda,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Hoshangabad,2536.082474226804,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Hoshangabad,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Hoshangabad,2528.2051282051284,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Jabalpur,2221.428571428572,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Jabalpur,2221.428571428572,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Jhabua,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Jhabua,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Katni,2363.128491620112,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Katni,2363.128491620112,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Mandla,1884.848484848485,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Mandla,1884.848484848485,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Morena,2200.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Morena,2200.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Narsinghpur,2289.4736842105262,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Narsinghpur,2289.4736842105262,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Panna,1961.2403100775196,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Panna,1961.2403100775196,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Raisen,2200.7575757575755,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Raisen,2200.7575757575755,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Rewa,2277.777777777778,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Rewa,2277.777777777778,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Sagar,1690.4761904761906,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Sagar,1690.4761904761906,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Satna,2397.489539748954,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Satna,2397.489539748954,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Sehore,2512.8205128205127,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Sehore,2512.8205128205127,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Seoni,2029.4117647058824,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Seoni,2333.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Seoni,2034.6820809248557,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Shahdol,1642.857142857143,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Shahdol,1642.857142857143,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Sheopur,2557.1428571428573,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Sheopur,2557.1428571428573,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Shivpuri,2137.9310344827586,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Shivpuri,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Shivpuri,2150.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Sidhi,2166.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Sidhi,2166.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Singrauli,1882.3529411764707,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Singrauli,1882.3529411764707,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Tikamgarh,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Tikamgarh,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Umaria,1317.0731707317077,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Umaria,1317.0731707317077,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Vidisha,1783.3333333333337,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Madhya Pradesh,Vidisha,1783.3333333333337,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Ahmednagar,473.6842105263158,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Ahmednagar,473.6842105263158,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Amravati,666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Amravati,666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Bhandara,2337.016574585635,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Bhandara,2406.25,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Bhandara,2355.1020408163263,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Chandrapur,1648.3516483516482,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Chandrapur,2083.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Chandrapur,1675.2577319587629,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Dhule,1200.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Dhule,1200.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Gadchiroli,2230.366492146597,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Gadchiroli,2454.5454545454545,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Gadchiroli,2237.6237623762377,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Gondia,2670.1570680628274,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Gondia,2880.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Gondia,2719.1011235955057,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Kolhapur,3208.7912087912086,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Kolhapur,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Kolhapur,3173.9130434782605,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Nagpur,1797.872340425532,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Nagpur,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Nagpur,1808.5106382978724,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Nanded,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Nanded,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Nanded,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Nandurbar,958.3333333333334,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Nandurbar,958.3333333333334,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Nashik,1365.5913978494625,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Nashik,1365.5913978494625,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Palghar,2701.2987012987014,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Palghar,3500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Palghar,2721.518987341772,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Pune,2475.409836065574,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Pune,2475.409836065574,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Raigad,2822.222222222222,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Raigad,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Raigad,2824.175824175824,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Ratnagiri,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Ratnagiri,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Sangli,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Sangli,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Satara,1288.888888888889,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Satara,1288.888888888889,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Sindhudurg,2934.4262295081967,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Sindhudurg,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Sindhudurg,2904.7619047619046,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Thane,2851.851851851852,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Maharashtra,Thane,2851.851851851852,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Bishnupur,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Bishnupur,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Bishnupur,2086.9565217391305,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Chandel,1600.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Chandel,1600.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Churachandpur,1269.2307692307693,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Churachandpur,1269.2307692307693,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Imphal East,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Imphal East,2241.379310344828,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Imphal East,2241.379310344828,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Imphal West,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Imphal West,1652.1739130434785,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Imphal West,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Senapati,1909.090909090909,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Senapati,1909.090909090909,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Tamenglong,800.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Tamenglong,800.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Thoubal,3500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Thoubal,4136.363636363636,25.0,80.0,0.3534895548218531,2921.871868235457
